country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",14-12-2025 23:00,27.608912,75.153302,PM10,103,500,196
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",14-12-2025 23:00,27.608912,75.153302,CO,23,121,80
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",14-12-2025 23:00,29.931624,73.864511,CO,40,171,106
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",14-12-2025 23:00,26.159933,75.780517,NO2,14,110,45
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",14-12-2025 23:00,24.5886166,73.6321397,PM10,66,181,122
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB",14-12-2025 23:00,11.06825,79.07033,NH3,1,1,1
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB",14-12-2025 23:00,11.06825,79.07033,SO2,13,13,13
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",14-12-2025 23:00,13.0664,80.2112,SO2,2,22,8
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",14-12-2025 23:00,13.1278,80.2642,PM2.5,62,178,101
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",14-12-2025 23:00,13.1278,80.2642,PM10,78,169,116
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",14-12-2025 23:00,13.1278,80.2642,NO2,1,32,4
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",14-12-2025 23:00,26.912329,70.909168,PM10,47,325,163
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",14-12-2025 23:00,26.912329,70.909168,NO2,16,62,36
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",14-12-2025 23:00,25.344694,72.626208,PM10,66,325,146
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",14-12-2025 23:00,25.344694,72.626208,SO2,1,6,3
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",14-12-2025 23:00,24.588397,76.172782,OZONE,2,134,65
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",14-12-2025 23:00,25.16409,75.858137,NO2,28,196,70
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",14-12-2025 23:00,25.16409,75.858137,CO,10,119,62
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",14-12-2025 23:00,25.196024,75.855668,NO2,28,113,58
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",14-12-2025 23:00,27.213494,73.734444,PM2.5,40,395,215
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",14-12-2025 23:00,27.213494,73.734444,OZONE,1,91,50
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",14-12-2025 23:00,26.358805,73.047444,PM10,55,135,92
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",14-12-2025 23:00,26.358805,73.047444,SO2,2,28,8
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",14-12-2025 23:00,26.358805,73.047444,CO,16,61,22
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",14-12-2025 23:00,26.358805,73.047444,OZONE,14,131,76
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",14-12-2025 23:00,26.506177,77.025989,OZONE,26,129,68
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",14-12-2025 23:00,25.03636,73.883502,NH3,NA,NA,NA
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",14-12-2025 23:00,26.031443,76.359327,NO2,13,44,21
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",14-12-2025 23:00,27.608912,75.153302,PM2.5,65,380,163
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",14-12-2025 23:00,12.9533,80.2357,PM10,NA,NA,NA
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",14-12-2025 23:00,12.9533,80.2357,NH3,3,4,3
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",14-12-2025 23:00,12.9533,80.2357,SO2,1,6,4
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",14-12-2025 23:00,11.258242,77.552761,PM10,35,86,56
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",14-12-2025 23:00,11.258242,77.552761,NO2,12,12,12
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",14-12-2025 23:00,11.258242,77.552761,NH3,2,3,2
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",14-12-2025 23:00,11.258242,77.552761,SO2,12,13,13
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",14-12-2025 23:00,11.258242,77.552761,CO,28,32,30
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB",14-12-2025 23:00,10.423417,78.784889,NH3,NA,NA,NA
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",14-12-2025 23:00,9.36399,78.831977,CO,14,21,18
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB",14-12-2025 23:00,10.7654824,79.1389968,NH3,1,1,1
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",14-12-2025 23:00,8.816428,78.099039,PM10,45,171,69
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",14-12-2025 23:00,13.0052189,80.2398125,PM10,91,117,101
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",14-12-2025 23:00,13.0052189,80.2398125,NO2,14,17,15
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",14-12-2025 23:00,13.0052189,80.2398125,SO2,15,17,16
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB",14-12-2025 23:00,11.0328,77.0349,NO2,10,11,11
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB",14-12-2025 23:00,11.0328,77.0349,OZONE,4,6,5
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",14-12-2025 23:00,10.942451,76.978996,CO,14,38,29
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB",14-12-2025 23:00,11.6829898,79.7532099,NH3,5,5,5
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB",14-12-2025 23:00,11.7637683,79.7499835,NH3,1,3,2
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",14-12-2025 23:00,27.169338,78.03582,SO2,12,21,16
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",14-12-2025 23:00,27.19862,77.92066,NH3,3,3,3
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",14-12-2025 23:00,28.964949,77.278761,PM2.5,320,495,426
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",14-12-2025 23:00,28.964949,77.278761,OZONE,2,106,44
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",14-12-2025 23:00,28.359581,79.414455,PM10,47,85,67
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",14-12-2025 23:00,28.38910936,79.42963708,PM10,64,155,108
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",14-12-2025 23:00,8.816428,78.099039,CO,38,55,50
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB",14-12-2025 23:00,9.559382,77.948828,OZONE,2,2,2
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",14-12-2025 23:00,17.540891,78.358528,PM10,58,151,112
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",14-12-2025 23:00,17.540891,78.358528,CO,16,38,31
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",14-12-2025 23:00,17.460103,78.334361,PM2.5,41,128,79
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",14-12-2025 23:00,17.470431,78.566959,PM10,NA,NA,NA
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",14-12-2025 23:00,17.585705,78.126199,NO2,13,16,15
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",14-12-2025 23:00,17.393559,78.339194,PM10,74,105,88
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",14-12-2025 23:00,17.393559,78.339194,NO2,11,15,12
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",14-12-2025 23:00,17.393559,78.339194,OZONE,15,30,24
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",14-12-2025 23:00,17.544899,78.486949,PM2.5,NA,NA,NA
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",14-12-2025 23:00,17.544899,78.486949,NO2,NA,NA,NA
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",14-12-2025 23:00,17.417094,78.457437,PM10,59,145,96
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",14-12-2025 23:00,17.349694,78.451437,NH3,3,4,3
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",14-12-2025 23:00,17.349694,78.451437,SO2,4,22,13
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",14-12-2025 23:00,23.8175497,91.2726974,PM10,49,96,70
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",14-12-2025 23:00,23.8175497,91.2726974,SO2,8,9,8
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",14-12-2025 23:00,23.8175497,91.2726974,CO,26,34,32
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",14-12-2025 23:00,17.544899,78.486949,OZONE,30,35,35
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",14-12-2025 23:00,17.429398,78.569354,NH3,NA,NA,NA
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",14-12-2025 23:00,17.429398,78.569354,CO,34,44,36
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",14-12-2025 23:00,17.528544,78.286195,NO2,10,17,12
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",14-12-2025 23:00,17.528544,78.286195,NH3,2,4,3
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",14-12-2025 23:00,27.106972,78.000111,NO2,18,18,18
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",14-12-2025 23:00,27.19865833,78.00598056,PM2.5,102,452,267
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",14-12-2025 23:00,27.19865833,78.00598056,PM10,114,402,194
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",14-12-2025 23:00,27.169338,78.03582,PM2.5,73,346,159
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB",14-12-2025 23:00,10.96782,78.080882,NO2,5,6,6
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB",14-12-2025 23:00,10.96782,78.080882,SO2,14,15,15
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB",14-12-2025 23:00,10.798548,79.838212,PM10,NA,NA,NA
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB",14-12-2025 23:00,10.798548,79.838212,CO,NA,NA,NA
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",14-12-2025 23:00,28.557054,77.453663,OZONE,3,98,35
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",14-12-2025 23:00,25.4547,78.6039,OZONE,1,3,1
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",14-12-2025 23:00,26.428282,80.327067,PM10,73,200,131
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",14-12-2025 23:00,26.509954,80.249612,PM10,69,202,117
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",14-12-2025 23:00,26.4703136,80.3229863,NO2,12,42,24
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",14-12-2025 23:00,28.38910936,79.42963708,SO2,35,38,36
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",14-12-2025 23:00,28.406963,77.849831,PM10,92,423,229
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",14-12-2025 23:00,28.406963,77.849831,SO2,1,28,6
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",14-12-2025 23:00,27.168897,78.37696,SO2,22,30,25
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",14-12-2025 23:00,28.685382,77.453839,NO2,82,156,113
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",14-12-2025 23:00,28.840739,78.697531,NO2,3,71,25
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",14-12-2025 23:00,28.840739,78.697531,OZONE,2,76,28
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",14-12-2025 23:00,28.88528,78.7388,PM2.5,65,310,169
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",14-12-2025 23:00,28.88528,78.7388,NH3,4,4,4
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",14-12-2025 23:00,28.88528,78.7388,SO2,21,24,22
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",14-12-2025 23:00,28.849399,78.742362,PM2.5,56,337,173
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",14-12-2025 23:00,28.5898,77.3101,NH3,34,47,40
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",14-12-2025 23:00,28.56923,77.393848,NH3,33,51,41
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",14-12-2025 23:00,28.56923,77.393848,CO,26,153,153
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",14-12-2025 23:00,25.494,81.863,PM10,NA,NA,NA
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",14-12-2025 23:00,25.494,81.863,NO2,NA,NA,NA
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",14-12-2025 23:00,25.494,81.863,NH3,NA,NA,NA
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",14-12-2025 23:00,28.685382,77.453839,CO,30,161,161
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",14-12-2025 23:00,26.730136,83.433859,NO2,11,12,11
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",14-12-2025 23:00,28.47272,77.482,SO2,NA,NA,NA
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",14-12-2025 23:00,28.47272,77.482,CO,NA,NA,NA
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",14-12-2025 23:00,26.4703136,80.3229863,CO,40,76,55
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",14-12-2025 23:00,28.2348927,77.8683002,NH3,1,1,1
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",14-12-2025 23:00,26.906111,80.948222,PM10,124,424,195
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",14-12-2025 23:00,26.906111,80.948222,NH3,12,17,15
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",14-12-2025 23:00,28.802625,78.753728,PM2.5,29,262,116
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",14-12-2025 23:00,28.802625,78.753728,SO2,31,39,34
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",14-12-2025 23:00,28.5447608,77.3231257,NH3,3,3,3
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",14-12-2025 23:00,28.6245479,77.3577104,PM2.5,384,451,422
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",14-12-2025 23:00,26.906111,80.948222,CO,23,106,65
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",14-12-2025 23:00,28.999264,77.7590354,NO2,38,117,70
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",14-12-2025 23:00,28.9535882,77.7622941,NH3,27,48,35
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",14-12-2025 23:00,25.44919916,81.82735986,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",14-12-2025 23:00,25.3505986,82.9083074,PM10,109,401,229
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",14-12-2025 23:00,25.3505986,82.9083074,NO2,81,102,90
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",14-12-2025 23:00,25.301778,82.996789,PM2.5,95,345,220
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",14-12-2025 23:00,25.262326,82.995408,SO2,24,27,26
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",14-12-2025 23:00,25.262326,82.995408,OZONE,14,74,32
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",14-12-2025 23:00,27.571409,77.655757,CO,65,95,76
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",14-12-2025 23:00,27.571409,77.655757,OZONE,15,15,15
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",14-12-2025 23:00,30.269444,78.044167,OZONE,21,63,38
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",14-12-2025 23:00,30.075911,78.2859547,NO2,17,24,21
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",14-12-2025 23:00,23.685297,86.945968,NO2,15,28,23
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",14-12-2025 23:00,23.685297,86.945968,OZONE,13,49,25
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",14-12-2025 23:00,23.697936,86.944395,PM2.5,33,270,151
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",14-12-2025 23:00,23.697936,86.944395,PM10,48,155,109
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",14-12-2025 23:00,23.697936,86.944395,NH3,4,5,5
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",14-12-2025 23:00,23.697936,86.944395,OZONE,7,49,22
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",14-12-2025 23:00,23.618183,87.105718,SO2,6,9,7
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",14-12-2025 23:00,23.618183,87.105718,CO,26,116,83
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",14-12-2025 23:00,23.616515,87.119133,PM10,46,182,112
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",14-12-2025 23:00,23.616515,87.119133,CO,8,102,27
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",14-12-2025 23:00,22.7605581,88.3617589,PM2.5,36,249,116
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",14-12-2025 23:00,22.7605581,88.3617589,PM10,41,145,98
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",14-12-2025 23:00,22.7605581,88.3617589,NO2,11,51,24
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",14-12-2025 23:00,22.7605581,88.3617589,NH3,9,12,10
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",14-12-2025 23:00,22.7605581,88.3617589,CO,52,101,73
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",14-12-2025 23:00,23.567923,87.306843,OZONE,15,91,44
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",14-12-2025 23:00,22.06047,88.109737,NH3,3,5,4
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",14-12-2025 23:00,22.629801,88.352017,PM10,74,402,195
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",14-12-2025 23:00,22.554954,88.292568,CO,11,103,38
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",14-12-2025 23:00,22.6025571,88.3105664,CO,2,89,57
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",14-12-2025 23:00,22.5687319,88.2797276,PM2.5,40,310,149
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",14-12-2025 23:00,22.5687319,88.2797276,OZONE,2,90,31
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",14-12-2025 23:00,22.58157048,88.41002457,PM10,NA,NA,NA
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",14-12-2025 23:00,22.58157048,88.41002457,SO2,NA,NA,NA
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",14-12-2025 23:00,22.58157048,88.41002457,OZONE,NA,NA,NA
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",14-12-2025 23:00,22.55664,88.342674,OZONE,15,85,47
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",14-12-2025 23:00,22.49929,88.36917,SO2,8,11,9
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",14-12-2025 23:00,22.627847,88.380669,PM10,45,292,122
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",14-12-2025 23:00,22.627847,88.380669,NH3,12,14,12
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",14-12-2025 23:00,22.627847,88.380669,SO2,11,12,12
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",14-12-2025 23:00,22.627847,88.380669,OZONE,8,71,28
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",14-12-2025 23:00,22.51106,88.35142,SO2,5,16,8
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",14-12-2025 23:00,26.146529,87.454184,NH3,4,5,4
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",14-12-2025 23:00,26.146529,87.454184,SO2,1,22,11
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",14-12-2025 23:00,25.5626095,84.663264,PM2.5,25,117,73
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",14-12-2025 23:00,25.5626095,84.663264,NO2,4,9,7
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",14-12-2025 23:00,25.5626095,84.663264,SO2,9,10,10
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",14-12-2025 23:00,24.75746,84.366208,PM2.5,27,157,90
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",14-12-2025 23:00,24.75746,84.366208,CO,101,103,102
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",14-12-2025 23:00,25.42742023,86.13886079,PM2.5,52,128,76
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",14-12-2025 23:00,25.42742023,86.13886079,SO2,50,76,70
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",14-12-2025 23:00,25.56752,83.966379,OZONE,1,16,5
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",14-12-2025 23:00,25.7808257,84.7446768,NO2,2,3,3
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",14-12-2025 23:00,25.7808257,84.7446768,NH3,4,9,6
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",14-12-2025 23:00,24.7955,84.9994,SO2,NA,NA,NA
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",14-12-2025 23:00,24.792403,84.992416,PM10,78,259,162
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",14-12-2025 23:00,24.762518,84.982348,NH3,4,4,4
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",14-12-2025 23:00,25.697189,85.2459,PM2.5,57,305,156
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",14-12-2025 23:00,26.80365,84.51954,NO2,7,10,8
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",14-12-2025 23:00,25.251013,86.989001,NO2,6,10,8
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",14-12-2025 23:00,25.265194,87.012947,NH3,NA,NA,NA
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",14-12-2025 23:00,25.265194,87.012947,CO,44,96,68
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",14-12-2025 23:00,25.204762,85.51496,PM10,45,152,100
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",14-12-2025 23:00,25.56752,83.966379,PM10,60,158,119
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",14-12-2025 23:00,14.465052,78.824187,SO2,10,13,11
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",14-12-2025 23:00,16.9872867,81.7363176,NH3,3,10,6
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",14-12-2025 23:00,13.67,79.35,PM10,76,112,95
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",14-12-2025 23:00,13.67,79.35,NO2,11,21,17
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",14-12-2025 23:00,13.67,79.35,NH3,1,1,1
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",14-12-2025 23:00,13.615387,79.40923,OZONE,16,17,16
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",14-12-2025 23:00,17.72,83.3,CO,2,60,30
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",14-12-2025 23:00,27.103358,93.679645,NH3,NA,NA,NA
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",14-12-2025 23:00,26.071318,91.87488,PM2.5,80,190,128
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",14-12-2025 23:00,26.071318,91.87488,SO2,4,7,6
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",14-12-2025 23:00,26.1875,91.744194,OZONE,17,18,18
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",14-12-2025 23:00,16.536107,80.594233,SO2,12,13,13
